value,type,n,R
4.066365893070658,CMC,1.0,3.0
12.951880239074436,CMC,1.0,3.0
9.709638599509043,CMC,1.0,3.0
7.8370138106608325,CMC,1.0,3.0
2.6081245941817985,CMC,1.0,3.0
14.486524909722704,CMC,1.0,3.0
29.980118183055435,CMC,1.0,3.0
25.174836566419312,CMC,1.0,3.0
33.483331028826036,CMC,1.0,3.0
5.844832604536854,CMC,1.0,3.0
17.48316791330764,CMC,1.0,3.0
7.0939717902508255,CMC,1.0,3.0
14.285112432367638,CMC,1.0,3.0
24.45428770088444,CMC,1.0,3.0
19.551156544691334,CMC,1.0,3.0
3.790456803478985,CMC,1.0,3.0
30.388550098466922,CMC,1.0,3.0
4.335416683523169,CMC,1.0,3.0
30.6223758659703,CMC,1.0,3.0
16.02894223734181,CMC,1.0,3.0
8.55021885235154,CMC,1.0,3.0
10.495362961357992,CMC,1.0,3.0
6.0379953355404865,CMC,1.0,3.0
0.0,CMC,1.0,3.0
5.394988059840117,CMC,1.0,3.0
23.20644647392643,CMC,1.0,3.0
28.086927498983286,CMC,1.0,3.0
6.632011317232983,CMC,1.0,3.0
0.0,CMC,1.0,3.0
11.08975819329909,CMC,1.0,3.0
2.1512676927300594,CMC,1.0,3.0
14.691383857511603,CMC,1.0,3.0
22.302978679598073,CMC,1.0,3.0
31.68228766357991,CMC,1.0,3.0
5.922867812823031,CMC,1.0,3.0
3.1027479723013065,CMC,1.0,3.0
4.379281750172803,CMC,1.0,3.0
31.804667449850427,CMC,1.0,3.0
0.0,CMC,1.0,3.0
14.839800547334903,CMC,1.0,3.0
19.109276652030697,CMC,1.0,3.0
0.0,CMC,1.0,3.0
21.564546962184636,CMC,1.0,3.0
1.7365997809705602,CMC,1.0,3.0
55.27062655444043,CMC,1.0,3.0
11.741066457493547,CMC,1.0,3.0
10.289003685619493,CMC,1.0,3.0
20.539388515625774,CMC,1.0,3.0
15.647438389906155,CMC,1.0,3.0
11.582066398206031,CMC,1.0,3.0
27.844541638652824,CMC,1.0,3.0
17.743142047819465,CMC,1.0,3.0
5.984879889936238,CMC,1.0,3.0
23.744129142638656,CMC,1.0,3.0
10.485680845827615,CMC,1.0,3.0
0.3624713947457269,CMC,1.0,3.0
56.75331102084315,CMC,1.0,3.0
14.046086302715965,CMC,1.0,3.0
8.56485234890039,CMC,1.0,3.0
10.009946235076173,CMC,1.0,3.0
0.0,CMC,1.0,3.0
5.691035742477411,CMC,1.0,3.0
21.681019458543776,CMC,1.0,3.0
0.6221981316660671,CMC,1.0,3.0
4.602618357422295,CMC,1.0,3.0
4.867320402852022,CMC,1.0,3.0
6.35880242350957,CMC,1.0,3.0
5.000316693168082,CMC,1.0,3.0
8.912479250536002,CMC,1.0,3.0
4.149912803762734,Strat_prop,1.0,3.0
19.49535588359706,Strat_prop,1.0,3.0
20.169609309414795,Strat_prop,1.0,3.0
19.82417519340965,Strat_prop,1.0,3.0
15.470063971392545,Strat_prop,1.0,3.0
13.559129671159981,Strat_prop,1.0,3.0
19.743296228391713,Strat_prop,1.0,3.0
12.61037281378254,Strat_prop,1.0,3.0
12.784480716865351,Strat_prop,1.0,3.0
6.914242924425979,Strat_prop,1.0,3.0
16.82527862696209,Strat_prop,1.0,3.0
16.07495139669419,Strat_prop,1.0,3.0
18.111879217954403,Strat_prop,1.0,3.0
14.26864065738708,Strat_prop,1.0,3.0
15.765411678354663,Strat_prop,1.0,3.0
11.361697180171394,Strat_prop,1.0,3.0
12.130382344810098,Strat_prop,1.0,3.0
6.942193194297936,Strat_prop,1.0,3.0
13.057264048856764,Strat_prop,1.0,3.0
11.107573957077003,Strat_prop,1.0,3.0
15.572876778108395,Strat_prop,1.0,3.0
6.8394482817687905,Strat_prop,1.0,3.0
18.414709022928733,Strat_prop,1.0,3.0
7.59759202236086,Strat_prop,1.0,3.0
8.783049127986288,Strat_prop,1.0,3.0
11.072232076502525,Strat_prop,1.0,3.0
17.107728367235875,Strat_prop,1.0,3.0
11.293231869114955,Strat_prop,1.0,3.0
10.567456164985183,Strat_prop,1.0,3.0
11.364978562059985,Strat_prop,1.0,3.0
1.2997447928200216,Strat_prop,1.0,3.0
14.7104046419409,Strat_prop,1.0,3.0
14.693978731271766,Strat_prop,1.0,3.0
18.393854916898704,Strat_prop,1.0,3.0
9.984857198309818,Strat_prop,1.0,3.0
12.087628327245309,Strat_prop,1.0,3.0
6.086692423040408,Strat_prop,1.0,3.0
6.792312479439861,Strat_prop,1.0,3.0
23.15623240841942,Strat_prop,1.0,3.0
5.19869269040795,Strat_prop,1.0,3.0
10.968693121576433,Strat_prop,1.0,3.0
7.035468675696893,Strat_prop,1.0,3.0
8.125516181299268,Strat_prop,1.0,3.0
2.3487742465574906,Strat_prop,1.0,3.0
10.764297423534176,Strat_prop,1.0,3.0
19.353798965977436,Strat_prop,1.0,3.0
16.86809070952326,Strat_prop,1.0,3.0
14.49054537033225,Strat_prop,1.0,3.0
13.252457838724743,Strat_prop,1.0,3.0
4.9620388547326755,Strat_prop,1.0,3.0
13.012472356953538,Strat_prop,1.0,3.0
14.960799013751288,Strat_prop,1.0,3.0
8.940604428803063,Strat_prop,1.0,3.0
8.196443561803967,Strat_prop,1.0,3.0
17.33635769834599,Strat_prop,1.0,3.0
7.123586807692277,Strat_prop,1.0,3.0
12.987391800861987,Strat_prop,1.0,3.0
8.619015237555182,Strat_prop,1.0,3.0
